"Date","LE_raw","VPD","Reco","GPP","Tair","NEE","SW_IN","P","RH","Rn_raw","G_raw","H_raw","ET_raw","Pa","WS","WVP","Tsoil","siteCode","H_qaqc","rh","es","sw_in","lw_out","vp","G_qaqc","t_avg","vpd","ws","theta_mean","wd","Rn_qaqc","sw_out","theta_1","LE_qc_flag","H_qc_flag","LE_qaqc","t_dew","lw_in","theta_2","t_min","t_max","ppt","Rn_subday_gaps","H_subday_gaps","LE_subday_gaps","G_subday_gaps","rso","flux","energy","H_corr","ebr_5day_clim","DOY_y","DOY_x","LE_corr","flux_corr","ebr","ebc_cf","ebr_corr","ET_qaqc","ET_corr","gridMET_ETr","gridMET_ETo","gridMET_prcp","ETrF","ETrF_filtered","ET_fill","ET_gap","ET_fill_val"
2019-11-12,76.538505875,4.64790433333333,8.02419240514314,9.38949378946695,1.37242551189583,-1.36530138432381,137.713357533958,0.00416666666666667,11.111495125,55.8576476041667,-29.9964599791667,43.2679020949074,0.109075433854167,102.664452083333,3.89006716666667,0.122249713145833,12.5669585416667,"TFPR",43.2679020949074,11.111495125,0.683297183145522,137.713357533958,326.6078625,0.218506749812189,-29.9964599791667,1.37242551189583,0.464790433333333,3.89006716666667,34.4430175,334.315004166667,55.8576476041667,29.7626853314375,42.4822185416667,7.89583333333333,7.89583333333333,76.538505875,-7.80648566671316,274.5148375,26.4038164583333,-1.404312,6.343973,0.2,0,0,0,0,193.749538286974,119.806407969907,85.8541075833333,NA,NA,316,316,57.6913550241581,NA,1.3954650667543,NA,NA,2.64754327595536,1.99560152538663,4.2000003,2.7,0,NA,0.47514318639135,1.99560152538663,"True",1.99560152538663
2019-11-13,15.85521017125,7.30656997916667,8.24745479753532,7.90047475184938,2.67413334375,0.346980045685934,63.2159490154167,0,14.4177187916667,22.0289351104167,-2.75903315208333,22.9405133041667,0.021761431625,93.4905375,1.56637821875,0.113967905416667,10.9913288541667,"TFPR",22.9405133041667,14.4177187916667,0.760097963512699,63.2159490154167,333.601120833333,0.0294409655960324,-2.75903315208333,2.67413334375,0.730656997916667,1.56637821875,33.860639375,166.203845,22.0289351104167,12.7830386674167,41.7312129166667,3.54166666666667,3.5,15.85521017125,-23.5034919822036,305.197147916667,25.9900658333333,-2.948329,6.356729,0,0,0,0,0,192.499044246568,38.7957234754167,24.7879682625,44.7496068147331,0.512641673012731,317,317,30.9284457466575,75.6780525613906,1.56510299934941,1.95068027560679,0.512641673012731,0.549123198260211,1.07116379172431,2,1.4,3,0.535581895862156,0.513422394104439,1.02684478820888,"False",NA
2019-11-14,5.88570536041667,5.205977,7.94801354159622,7.30212881769566,5.3071065,0.645884723900555,18.4321964964583,0.13125,31.1191895833333,4.3557383125,-11.6205041895833,1.70773344375,0.00645684166666667,102.00785,1.41372317291667,0.280241395833333,11.478561875,"TFPR",1.70773344375,31.1191895833333,0.894120407495314,18.4321964964583,343.150752083333,0.373522707495313,-11.6205041895833,5.3071065,0.5205977,1.41372317291667,38.5890717708333,167.849839916667,4.3557383125,3.68440808958333,47.5215933333333,4.5625,6.14583333333333,5.88570536041667,-12.0757330500084,332.7587,29.6565502083333,1.502776,6.542604,6.3,0,0,0,0,191.275011107972,7.59343880416667,15.9762425020833,3.33124194471718,0.512641673012731,318,318,11.4811293545979,14.8123712993151,0.475295664996101,1.95068027560679,0.512641673012731,0.204352457200905,0.398626307533585,0.90000004,0.7,12.6,0.442918099796512,0.472847594940603,0.425562854360447,"False",NA
2019-11-15,23.0620761333333,9.01078210416667,7.17360009710756,6.88060207073782,6.86229779791667,0.292998026369736,175.944047727083,0.00208333333333333,37.41557875,90.0190135,16.614856125,59.4619522395833,0.0336088242291667,102.292672916667,1.71813716041667,0.389948027083333,11.296344375,"TFPR",59.4619522395833,37.41557875,1.05479668701783,175.944047727083,349.502325,0.153718476601162,16.614856125,6.86229779791667,0.901078210416667,1.71813716041667,39.9363576041667,290.869912291667,90.0190135,33.72574604375,47.4164804166667,5.39583333333333,4.8125,23.0620761333333,-15.7908560820858,297.30304375,32.4562347916667,0.3702694,15.64871,0.1,0,0,0,0,190.077982793882,82.5240283729167,73.404157375,115.991257382828,0.512641673012731,319,319,44.9867370278354,160.977994410664,1.12424188661857,1.95068027560679,0.512641673012731,0.801901517057814,1.56425347230384,3.5,2.4,0,0.446929563515383,0.442364442971339,1.54827555039969,"False",NA
2019-11-16,32.7561670208333,9.3228270625,6.31544507604864,5.71864476320338,7.986147108125,0.596800312845265,162.718159822917,0,35.3748927083333,81.24417875,-268.7767473375,34.7878486083333,0.04783447075,101.795785416667,1.29309684583333,0.398570954166667,11.2403850833333,"TFPR",34.7878486083333,35.3748927083333,1.1451341950995,162.718159822917,355.243241666667,0.212851488849498,-268.7767473375,7.986147108125,0.93228270625,1.29309684583333,39.00644875,151.02873445625,81.24417875,32.77144375,46.3462525,6.02083333333333,5.95833333333333,32.7561670208333,-15.7379063932822,306.540710416667,31.666645,-0.125316,16.60282,0,0,0,0,0,188.908489867393,67.5440156291667,350.0209260875,59.4222344692622,0.585434878359015,320,320,55.9518543081162,115.374088777378,0.19297136426718,1.70813191520638,0.585434878359015,1.14019654977653,1.94760611628149,3.1000001,2.2,0,0.628260017243706,0.427929376686547,1.32658111052123,"False",NA
2019-11-17,15.1039336564583,10.5990433333333,5.68478331940578,5.04960786317774,11.4746368541667,0.635175456228039,130.41132833125,0,45.5279179166667,60.330566875,156.032434962121,40.6533693791667,0.0221147982708333,101.285489583333,1.30994979375,0.639764872916667,12.135996875,"TFPR",40.6533693791667,45.5279179166667,1.44089139855108,130.41132833125,371.091435416667,0.380987065217744,156.032434962121,11.4746368541667,1.05990433333333,1.30994979375,38.80711,165.476104104167,60.330566875,26.3166279625,46.2422595833333,6.52083333333333,6.125,15.1039336564583,-7.28864099846194,327.3273,31.3719604166667,3.633138,20.26076,0,0,0,0,0,187.767049327059,55.757303035625,-95.7018680871212,64.6203646129116,0.629110801566785,321,321,24.0083839267143,88.6287485396258,-0.582614573258559,1.58954511273614,0.629110801566785,0.527497249780406,0.838480675370201,2.7,2,0,0.310548398285259,0.376293476463037,1.0159923864502,"False",NA
2019-11-18,13.9445631304167,12.712431,4.69417036628998,5.40002300692866,12.8382717291667,-0.705852640638672,165.104972908333,0,39.8730897916667,85.2634425,88.8822654375,59.26651709,0.0168869354375,101.028510416667,1.10527016041667,0.557385310416667,12.7215275,"TFPR",59.26651709,39.8730897916667,1.58370822556048,165.104972908333,376.0985375,0.312465125560485,88.8822654375,12.8382717291667,1.2712431,1.10527016041667,38.5883792708333,223.496352083333,85.2634425,32.7370488258333,46.1169097916667,6.52083333333333,6.27083333333333,13.9445631304167,-10.1352314121543,328.99408125,31.05984875,5.423163,22.59768,0,0,0,0,0,186.654164419744,73.2110802204167,-3.6188229375,88.0987920082301,0.672727919861414,322,322,20.7283847135248,108.827176721755,-20.2306334089375,1.48648505655304,0.672727919861414,0.487641436163127,0.72487170781255,2.5,2,0,0.28994868312502,0.358400508081582,0.896001270203956,"False",NA
2019-11-19,19.46969673125,13.7279744791667,3.68908335690698,2.66145614094651,15.2067788958333,1.02762721596048,151.739660716667,0,46.6542697916667,68.8791350833333,-202.388693295455,39.5382530060417,0.0287006900833333,101.052591666667,1.76662754375,0.829415339583333,13.2774289583333,"TFPR",39.5382530060417,46.6542697916667,1.87827713776523,151.739660716667,388.930108333333,0.505479689848562,-202.388693295455,15.2067788958333,1.37279744791667,1.76662754375,38.3074041666667,135.360607916667,68.8791350833333,30.4520970833333,45.9124670833333,6.04166666666667,5.75,19.46969673125,-3.41180700702888,336.52166875,30.70234125,6.220294,25.52872,0,0,0,0,0,185.570324470816,59.0079497372917,271.267828378788,77.1264902708363,0.711523351151168,323,323,37.9791533856954,115.105643656532,0.217526531214366,1.95068027560679,0.512641673012731,0.682399896415271,1.33114401801339,3.9,2.7,0,0.341318978977791,0.385957988792107,1.50523615628922,"False",NA
2019-11-20,16.98546953125,15.2424614791667,2.70959263505268,1.24736403989242,20.0194675,1.46222859516026,103.460137283333,0,58.44268,54.6945436875,365.172379583333,9.42213356666667,0.0251469652708333,101.056745833333,4.73085414583333,1.38869237291667,15.1081747916667,"TFPR",9.42213356666667,58.44268,2.44151988183558,103.460137283333,418.028604166667,0.91727373391891,365.172379583333,20.0194675,1.52424614791667,4.73085414583333,38.5797235416667,134.648779166667,54.6945436875,20.7277522916667,46.204775625,3.41666666666667,3.14583333333333,16.98546953125,5.23175055321691,389.990766666667,30.9546714583333,12.45523,26.76387,0,0,0,0,0,184.516004731223,26.4076030979167,-310.477835895833,18.3795701026293,0.736924131359435,324,324,33.1332203865295,51.5127904891588,-0.0850547125907452,1.95068027560679,0.512641673012731,0.59808624130886,1.166675034033,6.7000003,4.4,3.3,0.174130594297585,0.335776962274436,2.24970574797181,"False",NA
2019-11-21,24.4633219958333,13.8677835416667,1.66908149395576,1.60233550344219,22.0769389583333,0.0667459905135708,64.0913526833333,0.0270833333333333,66.8386977083333,40.681462525,432.665188916667,-4.92304735625,0.0365764100625,101.053114583333,3.54846254166667,1.7817555,17.371693125,"TFPR",-4.92304735625,66.8386977083333,2.66521778682906,64.0913526833333,427.73716875,1.27843943266239,432.665188916667,22.0769389583333,1.38677835416667,3.54846254166667,40.9276922916667,141.55270625,40.681462525,11.1520029191667,48.0394304166667,3.625,3.39583333333333,24.4633219958333,10.2770864669774,415.479279166667,33.8159541666667,20.25987,24.62786,1.3,0,0,0,0,183.49166624089,19.5402746395833,-391.983726391667,-9.60329137371503,0.758252521650447,325,325,47.7201196930898,38.1168283193748,-0.0498497088628084,1.95068027560679,0.512641673012731,0.863102386907479,1.68363680196956,5.3,3.5,0.7,0.317667321126332,0.339673492560101,1.80026951056854,"False",NA
2019-11-22,23.5014237916667,9.20489534166667,1.57645369090532,1.6381469985648,14.1671696666667,-0.0616933076594828,24.5354407261667,0.0479166666666667,61.4937747916667,12.5831328229167,-41.1145518229167,4.02624710208333,0.0275381221666667,101.180325,2.81854386875,1.09180853958333,17.108978125,"TFPR",4.02624710208333,61.4937747916667,1.67004715953506,24.5354407261667,387.1261125,0.749557625368394,-41.1145518229166,14.1671696666667,0.920489534166667,2.81854386875,42.3411313541667,267.096483958333,12.5831328229167,4.091765163125,49.9093375,5.64583333333333,5.5,23.5014237916667,1.21891784011553,379.2655625,34.7729252083333,9.152225,20.41639,2.3,0,0,0,0,182.497755707863,27.52767089375,53.6976846458332,5.0089257286899,0.775315233883257,326,326,29.2373724975829,34.2462982262728,0.512641673012731,1.24406813632926,0.803814494397865,0.822889884956871,1.02373108558249,1.6,1.3000001,1.3000001,0.639831928489059,0.318418740202569,0.50946998432411,"False",NA
2019-11-23,19.7933308697917,9.3202823125,1.75720792570436,1.76656201920475,9.87393075,-0.00935409350039573,162.751533697917,0,45.1430183333333,75.0521314375,-129.114946885417,70.414843325,0.0267574047708333,101.434110416667,2.21614038333333,0.544921179166667,15.1522733333333,"TFPR",70.414843325,45.1430183333333,1.24767175542199,162.751533697917,364.151845833333,0.315643524171988,-129.114946885417,9.87393075,0.93202823125,2.21614038333333,42.49050125,320.967104166667,75.0521314375,30.6401051114583,50.0543304166667,6.25,6.125,19.7933308697917,-9.72307143580027,307.092552083333,34.9266720833333,5.019572,16.18292,0,0,0,0,0,181.53470540256,90.2081741947917,204.167078322917,87.6008629052497,0.794546502076212,327,327,24.6242522469302,112.22511515218,0.441835064378576,1.24406813632926,0.803814494397865,0.69021766625653,0.858677805721294,3.1000001,2.2,0,0.276992831620004,0.276863169136448,0.858275852009307,"False",NA
2019-11-24,31.01845980625,9.94464075,2.12486545916389,4.51760930088218,11.5460265833333,-2.39274384171829,158.862348377083,0,46.57947,75.0226316875,-8.34939977916667,43.2504722916667,0.0411517495,101.202329166667,1.62351899375,0.648908595833333,14.0391002083333,"TFPR",43.2504722916667,46.57947,1.46876660825003,158.862348377083,369.7013875,0.474302533250026,-8.34939977916667,11.5460265833333,0.994464075,1.62351899375,41.046098125,181.497455416667,75.0226316875,30.2057994689583,48.6276304166667,5.4375,5.375,31.01845980625,-4.98241335940199,316.067475,33.4645658333333,3.01447,20.87995,0,0,0,0,0,180.602933066436,74.2689320979167,83.3720314666667,48.5516572676043,0.83765718489376,328,328,34.8203741990623,83.3720314666667,0.890813511334559,1.12256941242603,0.890813511334559,1.08337784492079,1.21616683080811,3.6000001,2.5,0,0.337824110284916,0.295822692863441,1.06496172389066,"False",NA
2019-11-25,22.77120860625,12.644883,2.65855231132761,1.06261078414794,17.4206280416667,1.59594152717967,155.938131025,0,60.7653520833333,72.6776578541667,7.84895917916667,29.3390390416667,0.0336169412291667,100.295879166667,3.4556774375,1.24315590208333,15.037073125,"TFPR",29.3390390416667,60.7653520833333,2.14607827396026,155.938131025,402.522945833333,0.881589973960255,7.84895917916667,17.4206280416667,1.2644883,3.4556774375,40.6488039583333,151.8560125,72.6776578541667,29.8900169958333,48.3713191666667,4.45833333333333,3.25,22.77120860625,4.0645862358005,349.152477083333,32.92628875,8.306354,26.87214,0,0,0,0,0,179.70284183436,52.1102476479167,64.828698675,31.0697503117121,0.880767867711308,329,329,24.1144832551376,55.1842335668497,0.803814494397865,1.0589900462516,0.944295938889697,0.799811577768634,0.846992499733772,6,3.9,0,0.141165416622295,0.297524516867687,1.78514710120612,"False",NA
2019-11-26,4.84035276875,11.2188248333333,2.68795914263537,1.09953010356383,21.502066875,1.58842903907154,30.67056349875,0,74.6661770833333,4.143157375,9.273622295,-10.6730474854167,0.00715912404166667,100.086221875,3.2533595625,1.91996735416667,16.8738383333333,"TFPR",-10.6730474854167,74.6661770833333,2.58178355056551,30.67056349875,419.787129166667,1.45990106723217,9.273622295,21.502066875,1.12188248333333,3.2533595625,40.7785367708333,170.88799375,4.143157375,5.88867107083333,48.5815733333333,3.5625,3.1875,4.84035276875,12.3478172987415,399.148385416667,32.9755002083333,18.74773,25.09158,0,0,0,0,0,178.83482016992,-5.83269471666667,-5.13046492,-11.6679809740762,0.923878550528855,330,330,5.29156682669692,-6.37641414737923,1.13687449531702,1.09321925064223,0.914729592817299,0.170680246890721,0.186590931605305,3.7,2.6000001,0,0.0504299815149473,0.24696743498,0.913779509426,"False",NA
2019-11-27,43.9235798875,15.2319174583333,2.1668934860488,0.904850910635696,14.9614377083333,1.2620425754131,93.905604875625,0,26.822005625,41.3167933541667,-11.5507796125,22.1277784375,0.0642707541458333,101.62738125,2.96250239583333,0.474450370833333,16.3481241666667,"TFPR",22.1277784375,26.822005625,1.71153261685223,93.905604875625,389.172633333333,0.188340871018895,-11.5507796125,14.9614377083333,1.52319174583333,2.96250239583333,39.9300546875,140.250880145833,41.3167933541667,17.9024377214583,48.0007670833333,6.20833333333333,6.02083333333333,43.9235798875,-19.5210663413761,354.486258333333,31.8593422916667,11.65826,20.46902,0,0,0,0,0,177.999241812868,66.051358325,52.8675729666667,23.8220081373761,0.941015303331349,331,331,47.2866212240026,71.1086293613787,1.24937375821367,1.07656573861047,0.928879643978548,1.53913053951162,1.65697520608727,5.4,3.5,0,0.306847260386531,0.230438122019404,1.24436585890478,"False",NA
2019-11-28,15.7479737091458,9.628705,1.85797643669854,1.84548613344935,13.49484375,0.0124903032491944,30.3168414952083,0,54.2671941666667,24.5239199145833,-4.05401930416667,14.3846468154167,0.0230095196041667,101.733189583333,1.85066360625,0.852880175,15.7300704166667,"TFPR",14.3846468154167,54.2671941666667,1.54963191641978,30.3168414952083,385.811291666667,0.586761416419781,-4.05401930416667,13.49484375,0.9628705,1.85066360625,39.1014807291667,196.46553875,24.5239199145833,4.90695379422917,47.4038233333333,5,5.3125,15.7479737091458,-1.21080882130228,384.925322916667,30.799138125,11.84801,15.61106,0,0,0,0,0,177.196465737888,30.1326205245625,28.57793921875,15.4860179234899,0.958152056133843,332,332,16.9537289478049,32.4397468712948,1.05440144910073,1.07656573861047,0.928879643978548,0.55105245519388,0.593244193438915,1.8000001,1.4,2.5,0.329580089156059,0.203494898523563,0.366290837691904,"False",NA
2019-11-29,28.085042821875,7.85153986666667,1.85325880764292,2.68350791824703,18.6430164583333,-0.83024911060411,41.82110039625,0.0166666666666667,68.9278814583333,31.0605322604167,12.28157687375,-8.09281919791667,0.00517391035416667,101.272202083333,3.650951925,1.68502745833333,16.3712952083333,"TFPR",-8.09281919791667,68.9278814583333,2.27454128828955,41.82110039625,411.11565,1.48938730162289,12.28157687375,18.6430164583333,0.785153986666667,3.650951925,39.274554375,211.007190375,31.0605322604167,6.348939525625,47.531283125,3.375,3.66666666666667,28.085042821875,12.1225940269885,406.704014583333,31.017825625,11.42348,25.19368,0.8,0,0,0,0,176.426836123816,19.9922236239583,18.7789553866667,-8.20058153085947,0.964248047284533,333,333,28.4590175346751,20.2584360038156,1.06460786621566,1.01331579642488,0.986859184005758,0.987612397827211,1.00076324346336,3.5,2.4,0,0.285932355275247,0.200926128728742,0.703241450550598,"False",NA
2019-11-30,20.2631942125,14.55913625,1.96262816601906,0.389400413935058,24.0191785416667,1.57322775208401,62.4190781625,0,68.412573125,30.611833883875,11.0408709583333,2.65167808333333,0.0273639382916667,100.5720625,3.78017952083333,2.09090335,18.8017635416667,"TFPR",2.65167808333333,68.412573125,3.02992505028783,62.4190781625,436.75994375,1.57401142528783,11.0408709583333,24.0191785416667,1.455913625,3.78017952083333,40.1075714583333,228.155352083333,30.611833883875,11.4951559407292,48.4062295833333,4.04166666666667,3.83333333333333,20.2631942125,12.9414837280596,416.44785625,31.8089133333333,15.28107,29.24795,0,0,0,0,0,175.690682332463,22.9148722958333,19.5709629255417,2.68698728887531,0.962203381785281,334,334,20.5330147815514,23.2200020704267,1.17086074829397,1.01331579642488,0.986859184005758,0.716256853581042,0.725794384031251,4.5,3,0,0.161287640895834,0.21494393787546,0.967247720439571,"False",NA
